Genre_Name,Composer,Albums_Title,Media_Distribution,Price,Product_Quantity,Billing_Adress
Pop,,Bartok: Violin & Viola Concertos,Protected AAC audio file,0.99,1,Lisbon
Rock,,Mendelssohn: A Midsummer Night's Dream,Protected AAC audio file,0.99,1,Lisbon
Rock,,Mendelssohn: A Midsummer Night's Dream,Protected AAC audio file,0.99,1,Lisbon
Rock,,Bach: Orchestral Suites Nos. 1 - 4,Protected AAC audio file,0.99,1,Lisbon
Hip Hop/Rap,E. Schrody/L. Dimant,"Charpentier: Divertissements, Airs & Concerts",MPEG audio file,0.99,1,Dijon
Hip Hop/Rap,L. Muggerud,"Charpentier: Divertissements, Airs & Concerts",MPEG audio file,0.99,1,Dijon
Electronica/Dance,,South American Getaway,MPEG audio file,0.99,1,Dijon
Electronica/Dance,,South American Getaway,MPEG audio file,0.99,1,Dijon
Drama,,Purcell: The Fairy Queen,Protected MPEG-4 video file,1.99,1,Dijon
TV Shows,,Purcell: The Fairy Queen,Protected MPEG-4 video file,1.99,1,Dijon
Rock,"Darius ""Take One"" Minwalla/Jon Auer/Ken Stringfellow/Matt Harris","J.S. Bach: Chaconne, Suite in E Minor, Partita in E Major & Prelude, Fugue and Allegro",AAC audio file,0.99,1,Dijon
Drama,,Purcell: The Fairy Queen,Protected MPEG-4 video file,1.99,1,Dijon
Alternative,,Liszt - 12 Études D'Execution Transcendante,Protected AAC audio file,0.99,1,Dijon
Alternative,Michael Jackson,"Great Recordings of the Century - Shubert: Schwanengesang, 4 Lieder",Protected AAC audio file,0.99,1,Dijon
Alternative,,"Locatelli: Concertos for Violin, Strings and Continuo, Vol. 3",Protected AAC audio file,0.99,1,Dijon
Alternative,,"Locatelli: Concertos for Violin, Strings and Continuo, Vol. 3",Protected AAC audio file,0.99,1,Dijon
Rock,"F. Baltes, S. Kaufman, U. Dirkscneider & W. Hoffman",Big Ones,Protected AAC audio file,0.99,1,Brasília
Rock,"Angus Young, Malcolm Young, Brian Johnson",For Those About To Rock We Salute You,MPEG audio file,0.99,1,Brasília
Rock,"Angus Young, Malcolm Young, Brian Johnson",Let There Be Rock,MPEG audio file,0.99,1,Brasília
Rock,AC/DC,Jagged Little Pill,MPEG audio file,0.99,1,Brasília
Rock,AC/DC,Jagged Little Pill,MPEG audio file,0.99,1,Brasília
Rock,"Steven Tyler, Richie Supa",Facelift,MPEG audio file,0.99,1,Orlando
Rock,Alanis Morissette & Glenn Ballard,Warner 25 Anos,MPEG audio file,0.99,1,Orlando
Rock,Alanis Morissette & Glenn Ballard,Chill: Brazil (Disc 2),MPEG audio file,0.99,1,Orlando
Rock,Alanis Morissette & Glenn Ballard,Warner 25 Anos,MPEG audio file,0.99,1,Orlando
Rock,Alanis Morissette & Glenn Ballard,Chill: Brazil (Disc 2),MPEG audio file,0.99,1,Orlando
Rock,"Jerry Cantrell, Michael Starr, Sean Kinney",Plays Metallica By Four Cellos,MPEG audio file,0.99,1,Orlando
Jazz,,Audioslave,MPEG audio file,0.99,1,Orlando
Jazz,,Out Of Exile,MPEG audio file,0.99,1,Orlando
Jazz,,Revelations,MPEG audio file,0.99,1,Orlando
Jazz,,Audioslave,MPEG audio file,0.99,1,Orlando
Jazz,,Out Of Exile,MPEG audio file,0.99,1,Orlando
Jazz,,Revelations,MPEG audio file,0.99,1,Orlando
Metal,Apocalyptica,BackBeat Soundtrack,MPEG audio file,0.99,1,Orlando
Rock,Audioslave/Chris Cornell,The Best Of Billy Cobham,MPEG audio file,0.99,1,Orlando
Alternative & Punk,"Cornell, Commerford, Morello, Wilk",Alcohol Fueled Brewtality Live! [Disc 1],MPEG audio file,0.99,1,Orlando
Alternative & Punk,"Cornell, Commerford, Morello, Wilk",Alcohol Fueled Brewtality Live! [Disc 2],MPEG audio file,0.99,1,Orlando
Rock And Roll,"Berry Gordy, Jr./Janie Bradford",Black Sabbath,MPEG audio file,0.99,1,Orlando
Rock And Roll,"Berry Gordy, Jr./Janie Bradford",Black Sabbath Vol. 4 (Remaster),MPEG audio file,0.99,1,Orlando
Rock And Roll,Chuck Berry,Black Sabbath,MPEG audio file,0.99,1,Orlando
Rock And Roll,Chuck Berry,Black Sabbath Vol. 4 (Remaster),MPEG audio file,0.99,1,Orlando
Jazz,Billy Cobham,Body Count,MPEG audio file,0.99,1,Orlando
Metal,,Chemical Wedding,MPEG audio file,0.99,1,Orlando
Metal,,The Best Of Buddy Guy - The Millenium Collection,MPEG audio file,0.99,1,Orlando
Metal,"Tony Iommi, Bill Ward, Geezer Butler, Ozzy Osbourne",Minha Historia,MPEG audio file,0.99,1,Berlin
Metal,"Tony Iommi, Bill Ward, Geezer Butler, Ozzy Osbourne",Minha Historia,MPEG audio file,0.99,1,Frankfurt
Metal,"Tony Iommi, Bill Ward, Geezer Butler, Ozzy Osbourne",Minha Historia,MPEG audio file,0.99,1,Frankfurt
Metal,"Tony Iommi, Bill Ward, Geezer Butler, Ozzy Osbourne",Minha Historia,MPEG audio file,0.99,1,Paris
Alternative & Punk,,Afrociberdelia,MPEG audio file,0.99,1,Paris
Alternative & Punk,,Da Lama Ao Caos,MPEG audio file,0.99,1,Paris
Alternative & Punk,,Afrociberdelia,MPEG audio file,0.99,1,Lyon
Alternative & Punk,,Da Lama Ao Caos,MPEG audio file,0.99,1,Lyon
Alternative & Punk,,Afrociberdelia,MPEG audio file,0.99,1,Lyon
Alternative & Punk,,Da Lama Ao Caos,MPEG audio file,0.99,1,Lyon
Alternative & Punk,,Afrociberdelia,MPEG audio file,0.99,1,Lyon
Alternative & Punk,,Da Lama Ao Caos,MPEG audio file,0.99,1,Lyon
Alternative & Punk,,Afrociberdelia,MPEG audio file,0.99,1,Lyon
Alternative & Punk,,Da Lama Ao Caos,MPEG audio file,0.99,1,Lyon
Alternative & Punk,,Afrociberdelia,MPEG audio file,0.99,1,Budapest
Alternative & Punk,,Da Lama Ao Caos,MPEG audio file,0.99,1,Budapest
Metal,Roy Z,Acústico MTV [Live],MPEG audio file,0.99,1,Budapest
Metal,Roy Z,Cidade Negra - Hits,MPEG audio file,0.99,1,Budapest
Metal,Eddie Casillas/Roy Z,Acústico MTV [Live],MPEG audio file,0.99,1,Budapest
Metal,Eddie Casillas/Roy Z,Cidade Negra - Hits,MPEG audio file,0.99,1,Budapest
Metal,Adrian Smith,Acústico MTV [Live],MPEG audio file,0.99,1,Budapest
Metal,Adrian Smith,Cidade Negra - Hits,MPEG audio file,0.99,1,Budapest
Blues,Willie Dixon,Na Pista,MPEG audio file,0.99,1,Budapest
Blues,Buddy Guy,Na Pista,MPEG audio file,0.99,1,Budapest
Latin,Jorge Ben,Axé Bahia 2001,MPEG audio file,0.99,1,Stockholm
Latin,Jorge Ben,Carnaval 2001,MPEG audio file,0.99,1,Stockholm
Latin,Jorge Ben,Sambas De Enredo 2001,MPEG audio file,0.99,1,Stockholm
Latin,Jorge Ben,Vozes do MPB,MPEG audio file,0.99,1,Stockholm
Latin,Gilberto Gil,Axé Bahia 2001,MPEG audio file,0.99,1,Stockholm
Latin,Gilberto Gil,Carnaval 2001,MPEG audio file,0.99,1,Stockholm
Latin,Gilberto Gil,Sambas De Enredo 2001,MPEG audio file,0.99,1,Stockholm
Latin,Gilberto Gil,Vozes do MPB,MPEG audio file,0.99,1,Stockholm
Latin,Caetano Veloso - Waly Salomão,Axé Bahia 2001,MPEG audio file,0.99,1,Stockholm
Latin,Caetano Veloso - Waly Salomão,Carnaval 2001,MPEG audio file,0.99,1,Stockholm
Latin,Caetano Veloso - Waly Salomão,Sambas De Enredo 2001,MPEG audio file,0.99,1,Stockholm
Latin,Caetano Veloso - Waly Salomão,Vozes do MPB,MPEG audio file,0.99,1,Stockholm
Latin,,BBC Sessions [Disc 1] [Live],MPEG audio file,0.99,1,Stockholm
Latin,,Physical Graffiti [Disc 1],MPEG audio file,0.99,1,Stockholm
Latin,,BBC Sessions [Disc 2] [Live],MPEG audio file,0.99,1,Stockholm
Latin,,Coda,MPEG audio file,0.99,1,Stockholm
Latin,,Houses Of The Holy,MPEG audio file,0.99,1,Stockholm
Latin,,In Through The Out Door,MPEG audio file,0.99,1,Stockholm
Latin,,IV,MPEG audio file,0.99,1,Stockholm
Latin,,Led Zeppelin I,MPEG audio file,0.99,1,Stockholm
Latin,,Led Zeppelin II,MPEG audio file,0.99,1,Stockholm
Latin,,Led Zeppelin III,MPEG audio file,0.99,1,Stockholm
Latin,,Physical Graffiti [Disc 2],MPEG audio file,0.99,1,Stockholm
Latin,,Presence,MPEG audio file,0.99,1,Stockholm
Latin,,The Song Remains The Same (Disc 1),MPEG audio file,0.99,1,Stockholm
Latin,,The Song Remains The Same (Disc 2),MPEG audio file,0.99,1,Stockholm
Latin,,Bongo Fury,MPEG audio file,0.99,1,Stockholm
Latin,,Bongo Fury,MPEG audio file,0.99,1,Stockholm
Latin,,Bongo Fury,MPEG audio file,0.99,1,Stockholm
Latin,Chico Science,Chill: Brazil (Disc 1),MPEG audio file,0.99,1,Stockholm
Latin,Chico Science,Chill: Brazil (Disc 1),MPEG audio file,0.99,1,Stockholm
Latin,Chico Science,Chill: Brazil (Disc 1),MPEG audio file,0.99,1,São José dos Campos
Reggae,Bino/Da Gama/Toni Garrido,As Canções de Eu Tu Eles,MPEG audio file,0.99,1,São José dos Campos
Reggae,Bino/Da Gama/Toni Garrido,Quanta Gente Veio Ver (Live),MPEG audio file,0.99,1,São José dos Campos
Reggae,Bino/Da Gama/Toni Garrido,Quanta Gente Veio ver--Bônus De Carnaval,MPEG audio file,0.99,1,São José dos Campos
Rock,Roger Taylor,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro,MPEG audio file,0.99,1,Chicago
Rock,John Deacon,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro,MPEG audio file,0.99,1,Chicago
Rock,Brian May,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro,MPEG audio file,0.99,1,Chicago
Rock,Queen,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro,MPEG audio file,0.99,1,Chicago
Rock,Paul Stanley,The Best of Ed Motta,MPEG audio file,0.99,1,Ottawa
Rock,Ace Frehley,The Best of Ed Motta,MPEG audio file,0.99,1,Ottawa
Rock,Gene Simmons,The Best of Ed Motta,MPEG audio file,0.99,1,Ottawa
Rock,"Paul Stanley, Gene Simmons, Rus Ballard, Bob Ezrin",The Best of Ed Motta,MPEG audio file,0.99,1,Ottawa
Latin,,Elis Regina-Minha História,MPEG audio file,0.99,1,Paris
Latin,Gonzaga Jr,Elis Regina-Minha História,MPEG audio file,0.99,1,Paris
Latin,,Bongo Fury,MPEG audio file,0.99,1,Paris
Alternative & Punk,Arnaldo Baptista - Rita Lee -  Sérgio Dias,Milton Nascimento Ao Vivo,MPEG audio file,0.99,1,Paris
Alternative & Punk,Arnaldo Baptista - Rita Lee -  Sérgio Dias,Minas,MPEG audio file,0.99,1,Paris
Alternative & Punk,Arnaldo Baptista/Rita Lee/Sérgio Dias,Milton Nascimento Ao Vivo,MPEG audio file,0.99,1,Paris
Alternative & Punk,Arnaldo Baptista/Rita Lee/Sérgio Dias,Minas,MPEG audio file,0.99,1,Paris
Rock,L. Hill,Jorge Ben Jor 25 Anos,MPEG audio file,0.99,1,Paris
Jazz,,Greatest Hits II,MPEG audio file,0.99,1,London
Jazz,,Greatest Hits I,MPEG audio file,0.99,1,London
Jazz,,News Of The World,MPEG audio file,0.99,1,London
Jazz,,Greatest Hits II,MPEG audio file,0.99,1,Edinburgh 
Jazz,,Greatest Hits I,MPEG audio file,0.99,1,Edinburgh 
Jazz,,News Of The World,MPEG audio file,0.99,1,Edinburgh 
Jazz,,Greatest Hits II,MPEG audio file,0.99,1,Edinburgh 
Jazz,,Greatest Hits I,MPEG audio file,0.99,1,Edinburgh 
Jazz,,News Of The World,MPEG audio file,0.99,1,Edinburgh 
Jazz,,Greatest Hits II,MPEG audio file,0.99,1,Buenos Aires
Jazz,,Greatest Hits I,MPEG audio file,0.99,1,Buenos Aires
Jazz,,News Of The World,MPEG audio file,0.99,1,Buenos Aires
Jazz,,Greatest Hits II,MPEG audio file,0.99,1,Buenos Aires
Jazz,,Greatest Hits I,MPEG audio file,0.99,1,Buenos Aires
Jazz,,News Of The World,MPEG audio file,0.99,1,Buenos Aires
Jazz,,Greatest Hits II,MPEG audio file,0.99,1,Delhi
Jazz,,Greatest Hits I,MPEG audio file,0.99,1,Delhi
Jazz,,News Of The World,MPEG audio file,0.99,1,Delhi
Jazz,,Greatest Hits II,MPEG audio file,0.99,1,Delhi
Jazz,,Greatest Hits I,MPEG audio file,0.99,1,Delhi
Jazz,,News Of The World,MPEG audio file,0.99,1,Delhi
Jazz,,Greatest Hits II,MPEG audio file,0.99,1,Delhi
Jazz,,Greatest Hits I,MPEG audio file,0.99,1,Delhi
Jazz,,News Of The World,MPEG audio file,0.99,1,Delhi
Jazz,,Greatest Hits II,MPEG audio file,0.99,1,Delhi
Jazz,,Greatest Hits I,MPEG audio file,0.99,1,Delhi
Jazz,,News Of The World,MPEG audio file,0.99,1,Delhi
Jazz,,Greatest Hits II,MPEG audio file,0.99,1,Montréal
Jazz,,Greatest Hits I,MPEG audio file,0.99,1,Montréal
Jazz,,News Of The World,MPEG audio file,0.99,1,Montréal
Bossa Nova,,Greatest Kiss,MPEG audio file,0.99,1,Montréal
Bossa Nova,,Unplugged [Live],MPEG audio file,0.99,1,Montréal
Bossa Nova,,Greatest Kiss,MPEG audio file,0.99,1,Montréal
Bossa Nova,,Unplugged [Live],MPEG audio file,0.99,1,Montréal
Bossa Nova,,Greatest Kiss,MPEG audio file,0.99,1,Montréal
Bossa Nova,,Unplugged [Live],MPEG audio file,0.99,1,Montréal
Bossa Nova,,Greatest Kiss,MPEG audio file,0.99,1,Montréal
Bossa Nova,,Unplugged [Live],MPEG audio file,0.99,1,Montréal
Latin,,Heart of the Night,MPEG audio file,0.99,1,Montréal
Latin,,Morning Dance,MPEG audio file,0.99,1,Montréal
Latin,,Heart of the Night,MPEG audio file,0.99,1,Copenhagen
Latin,,Morning Dance,MPEG audio file,0.99,1,Copenhagen
Rock,Hawkins-Lewis-Broadwater,International Superhits,MPEG audio file,0.99,1,Copenhagen
Rock,Hawkins-Lewis-Broadwater,American Idiot,MPEG audio file,0.99,1,Copenhagen
Rock,J. C. Fogerty,International Superhits,MPEG audio file,0.99,1,Copenhagen
Rock,J. C. Fogerty,American Idiot,MPEG audio file,0.99,1,Copenhagen
Rock,J. C. Fogerty,International Superhits,MPEG audio file,0.99,1,Copenhagen
Rock,J. C. Fogerty,American Idiot,MPEG audio file,0.99,1,Copenhagen
Rock,J. C. Fogerty,International Superhits,MPEG audio file,0.99,1,Copenhagen
Rock,J. C. Fogerty,American Idiot,MPEG audio file,0.99,1,Copenhagen
Rock,J.C. Fogerty,Into The Light,MPEG audio file,0.99,1,Copenhagen
Rock,J.C. Fogerty,Into The Light,MPEG audio file,0.99,1,Copenhagen
Rock,J.C. Fogerty,Into The Light,MPEG audio file,0.99,1,Copenhagen
Latin,,Meus Momentos,MPEG audio file,0.99,1,Copenhagen
Latin,,Meus Momentos,MPEG audio file,0.99,1,New York
Latin,,Minha História,MPEG audio file,0.99,1,New York
Latin,,Minha História,MPEG audio file,0.99,1,New York
Rock,Coverdale/Hughes,MK III The Final Concerts [Disc 1],MPEG audio file,0.99,1,New York
Rock,Coverdale/Hughes,The Final Concerts (Disc 2),MPEG audio file,0.99,1,New York
Rock,Coverdale/Hughes,Come Taste The Band,MPEG audio file,0.99,1,New York
Rock,Coverdale/Hughes,Deep Purple In Rock,MPEG audio file,0.99,1,New York
Rock,Coverdale/Hughes,Fireball,MPEG audio file,0.99,1,New York
Rock,Coverdale/Hughes,Knocking at Your Back Door: The Best Of Deep Purple in the 80's,MPEG audio file,0.99,1,New York
Rock,Coverdale/Hughes,Machine Head,MPEG audio file,0.99,1,New York
Rock,Coverdale/Hughes,Purpendicular,MPEG audio file,0.99,1,New York
Rock,Coverdale/Hughes,Slaves And Masters,MPEG audio file,0.99,1,New York
Rock,Coverdale/Hughes,Stormbringer,MPEG audio file,0.99,1,New York
Rock,Coverdale/Hughes,The Battle Rages On,MPEG audio file,0.99,1,New York
Jazz,"John Scofield, Robert Aries, Milton Chambers and Gary Grainger",The Essential Miles Davis [Disc 1],MPEG audio file,0.99,1,New York
Jazz,"John Scofield, Robert Aries, Milton Chambers and Gary Grainger",The Essential Miles Davis [Disc 2],MPEG audio file,0.99,1,New York
Jazz,"John Scofield, Robert Aries, Milton Chambers and Gary Grainger",Miles Ahead,MPEG audio file,0.99,1,New York
Latin,,Up An' Atom,MPEG audio file,0.99,1,Winnipeg
Latin,,Up An' Atom,MPEG audio file,0.99,1,Yellowknife
Latin,,Up An' Atom,MPEG audio file,0.99,1,Yellowknife
Latin,,Up An' Atom,MPEG audio file,0.99,1,Porto
Latin,,Up An' Atom,MPEG audio file,0.99,1,Porto
Latin,Djavan,Vinícius De Moraes - Sem Limite,MPEG audio file,0.99,1,Frankfurt
Latin,Djavan,Vinícius De Moraes - Sem Limite,MPEG audio file,0.99,1,Frankfurt
Latin,Djavan,Vinícius De Moraes - Sem Limite,MPEG audio file,0.99,1,Frankfurt
Latin,Djavan,Vinícius De Moraes - Sem Limite,MPEG audio file,0.99,1,Frankfurt
Latin,Djavan,Vinícius De Moraes - Sem Limite,MPEG audio file,0.99,1,Lyon
Blues,Clapton/Gordon,Vinicius De Moraes,MPEG audio file,0.99,1,Lyon
Blues,Clapton/Robert Johnson Arr: Eric Clapton,Vinicius De Moraes,MPEG audio file,0.99,1,Lyon
Blues,Clapton/J. J. Cale,Vinicius De Moraes,MPEG audio file,0.99,1,Rome
Blues,Clapton/F.eldman/Linn,Vinicius De Moraes,MPEG audio file,0.99,1,Rome
Rock,"Mike Bordin, Billy Gould, Mike Patton","Chronicle, Vol. 1",MPEG audio file,0.99,1,Rome
Rock,"Mike Bordin, Billy Gould, Mike Patton","Chronicle, Vol. 2",MPEG audio file,0.99,1,Rome
Rock,"Mike Bordin, Billy Gould, Mike Patton, Trey Spruance","Chronicle, Vol. 1",MPEG audio file,0.99,1,Buenos Aires
Rock,"Mike Bordin, Billy Gould, Mike Patton, Trey Spruance","Chronicle, Vol. 2",MPEG audio file,0.99,1,Buenos Aires
Alternative & Punk,Faith No More,Cássia Eller - Coleção Sem Limite [Disc 2],MPEG audio file,0.99,1,Buenos Aires
Alternative & Punk,Faith No More,Cássia Eller - Sem Limite [Disc 1],MPEG audio file,0.99,1,Buenos Aires
Latin,,Vault: Def Leppard's Greatest Hits,MPEG audio file,0.99,1,Buenos Aires
Latin,,Vault: Def Leppard's Greatest Hits,MPEG audio file,0.99,1,Buenos Aires
Rock,"Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett",Outbreak,MPEG audio file,0.99,1,Buenos Aires
Rock,"Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett/FOO FIGHTERS",Djavan Ao Vivo - Vol. 02,MPEG audio file,0.99,1,Buenos Aires
Rock,"Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett/FOO FIGHTERS",Djavan Ao Vivo - Vol. 1,MPEG audio file,0.99,1,Buenos Aires
Alternative & Punk,Foo Fighters,The Cream Of Clapton,MPEG audio file,0.99,1,Buenos Aires
Alternative & Punk,Foo Fighters,Unplugged,MPEG audio file,0.99,1,Buenos Aires
Rock,"Dave, Taylor, Nate, Chris",Album Of The Year,MPEG audio file,0.99,1,Buenos Aires
Rock,"Dave, Taylor, Nate, Chris",Angel Dust,MPEG audio file,0.99,1,Buenos Aires
Rock,"Dave, Taylor, Nate, Chris",King For A Day Fool For A Lifetime,MPEG audio file,0.99,1,Buenos Aires
Rock,"Dave, Taylor, Nate, Chris",The Real Thing,MPEG audio file,0.99,1,Buenos Aires
Rock,Dave Grohl,Album Of The Year,MPEG audio file,0.99,1,Buenos Aires
Rock,Dave Grohl,Angel Dust,MPEG audio file,0.99,1,Buenos Aires
Rock,Dave Grohl,King For A Day Fool For A Lifetime,MPEG audio file,0.99,1,Buenos Aires
Rock,Dave Grohl,The Real Thing,MPEG audio file,0.99,1,Buenos Aires
Easy Listening,carl sigman/gilbert becaud/pierre leroyer,Deixa Entrar,MPEG audio file,0.99,1,Buenos Aires
Easy Listening,ervin drake,Deixa Entrar,MPEG audio file,0.99,1,Buenos Aires
Latin,,In Your Honor [Disc 1],MPEG audio file,0.99,1,Buenos Aires
Latin,,In Your Honor [Disc 2],MPEG audio file,0.99,1,Buenos Aires
Latin,,One By One,MPEG audio file,0.99,1,Buenos Aires
Latin,,The Colour And The Shape,MPEG audio file,0.99,1,Buenos Aires
Latin,,In Your Honor [Disc 1],MPEG audio file,0.99,1,Buenos Aires
Latin,,In Your Honor [Disc 2],MPEG audio file,0.99,1,Buenos Aires
Latin,,One By One,MPEG audio file,0.99,1,Buenos Aires
Latin,,The Colour And The Shape,MPEG audio file,0.99,1,Buenos Aires
Soundtrack,Manuca/Raimundinho DoAcordion/Targino Godim,My Way: The Best Of Frank Sinatra [Disc 1],MPEG audio file,0.99,1,Buenos Aires
Latin,,Roda De Funk,MPEG audio file,0.99,1,São Paulo
Latin,,Roda De Funk,MPEG audio file,0.99,1,Rio de Janeiro
Latin,,Roda De Funk,MPEG audio file,0.99,1,Rio de Janeiro
Latin,,Roda De Funk,MPEG audio file,0.99,1,Edmonton
Latin,,Roda De Funk,MPEG audio file,0.99,1,Edmonton
Latin,,Roda De Funk,MPEG audio file,0.99,1,Mountain View
Latin,,Roda De Funk,MPEG audio file,0.99,1,Mountain View
Latin,,Roda De Funk,MPEG audio file,0.99,1,Mountain View
Jazz,,Faceless,MPEG audio file,0.99,1,Mountain View
Metal,Sully Erna; Tony Rombola,Appetite for Destruction,MPEG audio file,0.99,1,Mountain View
Metal,Sully Erna; Tony Rombola,Use Your Illusion I,MPEG audio file,0.99,1,Mountain View
Metal,Sully Erna; Tony Rombola,Use Your Illusion II,MPEG audio file,0.99,1,Mountain View
Metal,Sully Erna,Appetite for Destruction,MPEG audio file,0.99,1,Mountain View
Metal,Sully Erna,Use Your Illusion I,MPEG audio file,0.99,1,Mountain View
Metal,Sully Erna,Use Your Illusion II,MPEG audio file,0.99,1,Mountain View
Alternative & Punk,"Billie Joe Armstrong, Mike Dirnt, Tré Cool",Blue Moods,MPEG audio file,0.99,1,Fort Worth
Alternative & Punk,Green Day,Blue Moods,MPEG audio file,0.99,1,Fort Worth
Alternative & Punk,Green Day,Blue Moods,MPEG audio file,0.99,1,Fort Worth
Rock,,A Matter of Life and Death,Protected AAC audio file,0.99,1,Fort Worth
Rock,,A Real Dead One,Protected AAC audio file,0.99,1,Fort Worth
Rock,,A Real Live One,Protected AAC audio file,0.99,1,Fort Worth
Rock,,Brave New World,Protected AAC audio file,0.99,1,Fort Worth
Rock,,Dance Of Death,Protected AAC audio file,0.99,1,Fort Worth
Rock,,Fear Of The Dark,Protected AAC audio file,0.99,1,Fort Worth
Rock,,Iron Maiden,Protected AAC audio file,0.99,1,Fort Worth
Rock,,Killers,Protected AAC audio file,0.99,1,Fort Worth
Rock,,Live After Death,Protected AAC audio file,0.99,1,Fort Worth
Rock,,Live At Donington 1992 (Disc 1),Protected AAC audio file,0.99,1,Fort Worth
Rock,,Live At Donington 1992 (Disc 2),Protected AAC audio file,0.99,1,Fort Worth
Rock,,No Prayer For The Dying,Protected AAC audio file,0.99,1,Fort Worth
Rock,,Piece Of Mind,Protected AAC audio file,0.99,1,Fort Worth
Rock,,Powerslave,Protected AAC audio file,0.99,1,Fort Worth
Rock,,Rock In Rio [CD1],Protected AAC audio file,0.99,1,Fort Worth
Rock,,Rock In Rio [CD2],Protected AAC audio file,0.99,1,Fort Worth
Rock,,Seventh Son of a Seventh Son,Protected AAC audio file,0.99,1,Fort Worth
Rock,,Somewhere in Time,Protected AAC audio file,0.99,1,Fort Worth
Rock,,The Number of The Beast,Protected AAC audio file,0.99,1,Fort Worth
Rock,,The X Factor,Protected AAC audio file,0.99,1,Fort Worth
Rock,,Virtual XI,Protected AAC audio file,0.99,1,Fort Worth
Rock,,A Matter of Life and Death,Protected AAC audio file,0.99,1,Fort Worth
Rock,,A Real Dead One,Protected AAC audio file,0.99,1,Fort Worth
Rock,,A Real Live One,Protected AAC audio file,0.99,1,Fort Worth
Rock,,Brave New World,Protected AAC audio file,0.99,1,Fort Worth
Rock,,Dance Of Death,Protected AAC audio file,0.99,1,Fort Worth
Rock,,Fear Of The Dark,Protected AAC audio file,0.99,1,Fort Worth
Rock,,Iron Maiden,Protected AAC audio file,0.99,1,Fort Worth
Rock,,Killers,Protected AAC audio file,0.99,1,Fort Worth
Rock,,Live After Death,Protected AAC audio file,0.99,1,Fort Worth
Rock,,Live At Donington 1992 (Disc 1),Protected AAC audio file,0.99,1,Fort Worth
Rock,,Live At Donington 1992 (Disc 2),Protected AAC audio file,0.99,1,Fort Worth
Rock,,No Prayer For The Dying,Protected AAC audio file,0.99,1,Fort Worth
Rock,,Piece Of Mind,Protected AAC audio file,0.99,1,Fort Worth
Rock,,Powerslave,Protected AAC audio file,0.99,1,Fort Worth
Rock,,Rock In Rio [CD1],Protected AAC audio file,0.99,1,Fort Worth
Rock,,Rock In Rio [CD2],Protected AAC audio file,0.99,1,Fort Worth
Rock,,Seventh Son of a Seventh Son,Protected AAC audio file,0.99,1,Fort Worth
Rock,,Somewhere in Time,Protected AAC audio file,0.99,1,Fort Worth
Rock,,The Number of The Beast,Protected AAC audio file,0.99,1,Fort Worth
Rock,,The X Factor,Protected AAC audio file,0.99,1,Fort Worth
Rock,,Virtual XI,Protected AAC audio file,0.99,1,Fort Worth
Rock,,Sex Machine,Protected AAC audio file,0.99,1,Fort Worth
Rock,,Sex Machine,Protected AAC audio file,0.99,1,Fort Worth
Metal,Izzy Stradlin'/W. Axl Rose,Emergency On Planet Earth,MPEG audio file,0.99,1,Fort Worth
Metal,Izzy Stradlin'/W. Axl Rose,Synkronized,MPEG audio file,0.99,1,Fort Worth
Metal,Izzy Stradlin'/W. Axl Rose,The Return Of The Space Cowboy,MPEG audio file,0.99,1,Fort Worth
Metal,Izzy Stradlin',Emergency On Planet Earth,MPEG audio file,0.99,1,Fort Worth
Metal,Izzy Stradlin',Synkronized,MPEG audio file,0.99,1,Fort Worth
Metal,Izzy Stradlin',The Return Of The Space Cowboy,MPEG audio file,0.99,1,Fort Worth
Jazz,Patrick Claher/Richard Bull,Get Born,MPEG audio file,0.99,1,Porto
Jazz,G Harvey/R Hope-Taylor,Get Born,MPEG audio file,0.99,1,Porto
Rock,,Are You Experienced?,Protected AAC audio file,0.99,1,Porto
Metal,Steve Harris,Surfing with the Alien (Remastered),MPEG audio file,0.99,1,Porto
Metal,Adrian Smith/Bruce Dickinson/Steve Harris,Jota Quest-1995,MPEG audio file,0.99,1,Porto
Rock,Adrian Smith/Bruce Dickinson/Steve Harris,Cafezinho,MPEG audio file,0.99,1,Porto
Rock,David Murray/Steve Harris,Cafezinho,MPEG audio file,0.99,1,Porto
Heavy Metal,Adrian Smith/Bruce Dickinson/Steve Harris,Living After Midnight,MPEG audio file,0.99,1,Porto
Rock,Steve Harris,A TempestadeTempestade Ou O Livro Dos Dias,MPEG audio file,0.99,1,Porto
Rock,Steve Harris,Mais Do Mesmo,MPEG audio file,0.99,1,Porto
Blues,Harris/Paul Di´Anno,Greatest Hits,MPEG audio file,0.99,1,Porto
Heavy Metal,Steve Harris,Lulu Santos - RCA 100 Anos De Música - Álbum 01,MPEG audio file,0.99,1,Porto
Heavy Metal,Steve Harris,Lulu Santos - RCA 100 Anos De Música - Álbum 02,MPEG audio file,0.99,1,Porto
